AEG004_857_ID001,AET007_597_a.tif,AET030_051_a.tif,AET007_597_m.tif,AET007_597_n.tif,AET007_599_n.tif,,,,,,,,,,,,
AEG004_857_ID002,AET007_598_a.tif,AET030_051_a.tif,AET007_598_m.tif,AET007_598_n.tif,AET007_599_n.tif,,,,,,,,,,,,
AEG004_857_ID003,AET007_597_a.tif,AET007_597_m.tif,AET007_597_n.tif,,,,,,,,,,,,,,
AEG004_857_ID004,AET007_598_a.tif,AET007_598_m.tif,AET007_598_n.tif,,,,,,,,,,,,,,
AEG004_859_ID001,AET007_575_a.tif,AET007_575_m.tif,AET007_575_n.tif,AET003_379_n.tif,,,,,,,,,,,,,
AEG004_861,AET003_406_n.tif,AET007_566_a.tif,AET007_565_a.tif,AET007_565_n.tif,AET007_566_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_866,AET007_607_n.tif,AET007_566_a.tif,AET007_565_a.tif,AET007_565_n.tif,AET007_566_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_866_ID001,AET030_503_a.tif,AET030_501_n.tif,,,,,,,,,,,,,,,
AEG004_867_ID001,AET030_503_a.tif,AET030_501_n.tif,,,,,,,,,,,,,,,
AEG004_870_ID204,AET001_030_n.tif,AET000_080_a.tif,AET003_531_a.tif,AET003_531_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_870_ID206,AET001_503_n.tif,AET000_080_a.tif,AET003_507_a.tif,AET003_559_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_870_ID600,AET001_503_n.tif,AET000_080_a.tif,AET003_507_a.tif,AET003_605_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_870_ID601,AET001_503_n.tif,AET000_080_a.tif,AET003_507_a.tif,AET003_606_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_870_ID602,AET001_503_n.tif,AET000_080_a.tif,AET003_507_a.tif,AET003_607_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_870_ID603,AET001_503_n.tif,AET000_080_a.tif,AET003_608_a.tif,AET003_608_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_870_ID605,AET001_503_n.tif,AET000_080_a.tif,AET003_754_a.tif,AET003_754_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_870_ID606,AET001_503_n.tif,AET000_080_a.tif,AET003_755_a.tif,AET003_755_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID001,AET003_408_a.tif,AET000_080_a.tif,AET003_409_a.tif,AET001_078_n.tif,AET200_151_n.tif,AET200_151_n.tif,AET003_615_n.tif,AET200_169_1m.tif,,,,,,,,,
AEG004_875_ID002,AET003_615_n.tif,AET000_080_a.tif,AET200_057_a.tif,AET200_057_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID003,AET001_028_a.tif,AET000_080_a.tif,AET001_025_a.tif,AET001_078_n.tif,AET001_028_n.tif,AET001_025_n.tif,AET003_615_n.tif,AET200_169_1m.tif,,,,,,,,,
AEG004_875_ID004,AET003_615_n.tif,AET000_080_a.tif,AET003_413_a.tif,AET200_059_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID005,AET003_615_n.tif,AET000_080_a.tif,AET003_411_a.tif,AET011_000_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID006,AET003_615_n.tif,AET000_080_a.tif,AET003_412_a.tif,AET201_023_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID007,AET003_615_n.tif,AET000_080_a.tif,AET003_414_a.tif,AET201_007_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID008,AET003_615_n.tif,AET000_080_a.tif,AET003_410_a.tif,AET003_607_n.tif,AET000_080_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID009,AET003_615_n.tif,AET000_080_a.tif,AET003_414_a.tif,AET200_061_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID010,AET003_615_n.tif,AET000_080_a.tif,AET003_415_a.tif,AET201_003_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID011,AET003_615_n.tif,AET000_080_a.tif,AET200_188_a.tif,AET200_188_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID012,AET003_615_n.tif,AET000_080_a.tif,AET030_145_a.tif,AET030_145_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID013,AET003_615_n.tif,AET000_080_a.tif,AET001_025_a.tif,AET001_025_n.tif,AET001_078_n.tif,AET030_056_1m.tif,,,,,,,,,,,
AEG004_875_ID014,AET003_416_a.tif,AET030_071_n.tif,,,,,,,,,,,,,,,
AEG004_875_ID015,AET030_075_a.tif,AET030_075_n.tif,,,,,,,,,,,,,,,
AEG004_880_ID001,AET700_016_a.tif,AET000_080_a.tif,AET700_026_a.tif,AET001_078_n.tif,AET700_016_n.tif,AET700_016_n.tif,AET099_400_n.tif,AET099_001_1m.tif,,,,,,,,,
AEG004_880_ID002,AET099_400_n.tif,AET000_080_a.tif,AET700_017_a.tif,AET700_017_n.tif,AET001_078_n.tif,AET099_001_1m.tif,,,,,,,,,,,
AEG004_880_ID005,AET099_400_n.tif,AET000_080_a.tif,AET700_018_a.tif,AET700_018_n.tif,AET001_078_n.tif,AET099_001_1m.tif,,,,,,,,,,,
AEG004_880_ID006,AET099_400_n.tif,AET000_080_a.tif,AET700_033_a.tif,AET700_033_n.tif,AET001_078_n.tif,AET099_001_1m.tif,,,,,,,,,,,
AEG004_880_ID016,AET005_080_a.tif,AET005_080_n.tif,,,,,,,,,,,,,,,
AEG004_902,AET001_121_a.tif,AET030_071_a.tif,AET001_018_n.tif,AET030_071_n.tif,AET210_060_n.tif,AET099_005_1m.tif,,,,,,,,,,,
AEG004_926_ID1,AET001_002_a.tif,AET000_080_a.tif,AET030_259_a.tif,AET000_141_n.tif,AET030_218_n.tif,AET030_259_n.tif,AET001_002_n.tif,AET000_145_1m.tif,,,,,,,,,
AEG004_926_ID2,AET001_021_a.tif,AET000_080_a.tif,AET030_259_a.tif,AET000_080_n.tif,AET030_219_n.tif,AET030_259_n.tif,AET001_002_n.tif,AET000_145_1m.tif,,,,,,,,,
AEG004_926_ID3,,,,,,,,,,,,,,,,,
AEG004_926_ID4,,,,,,,,,,,,,,,,,
AEG004_926_ID5,,,,,,,,,,,,,,,,,
AEG004_926_ID6,,,,,,,,,,,,,,,,,
AEG004_926_ID7,AET030_262_a.tif,AET030_262_n.tif,AET030_259_n.tif,AET001_002_n.tif,,,,,,,,,,,,,
AEG004_926_ID8,AET030_261_a.tif,AET030_261_n.tif,AET030_259_n.tif,AET001_002_n.tif,,,,,,,,,,,,,
AEG004_930,AET001_507_a.tif,AET001_117_a.tif,AET001_507_a.tif,AET001_507_n.tif,AET001_125_n.tif,AET007_074_n.tif,AET099_013_1m.tif,,,,,,,,,,
AEG004_930_rock,AET240_176_a.tif,AET240_176_n.tif,,,,,,,,,,,,,,,
AEG004_940,AET008_027_a.tif,AET008_027_n.tif,,,,,,,,,,,,,,,
AEG004_940_low,AET008_023_a.tif,AET008_023_n.tif,,,,,,,,,,,,,,,
AEG004_954_ID01,AET000_080_a.tif,AET000_018_a.tif,AET003_245_a.tif,AET001_078_n.tif,AET000_018_n.tif,AET003_245_n.tif,AET030_062_n.tif,AET099_009_1m.tif,,,,,,,,,
AEG004_954_ID02,AET002_036_a.tif,AET000_080_a.tif,AET000_080_a.tif,AET001_078_n.tif,AET651_001_n.tif,AET001_078_n.tif,AET030_062_n.tif,AET099_009_1m.tif,,,,,,,,,
AEG004_958,AET001_117_a.tif,AET001_118_a.tif,AET003_581_a.tif,AET003_583_n.tif,AET003_583_n.tif,AET003_583_n.tif,AET001_082_n.tif,AET099_001_1m.tif,,,,,,,,,
AEG004_958_low,AET008_023_a.tif,AET008_038_n.tif,,,,,,,,,,,,,,,
AEG004_960,,,,,,,,,,,,,,,,,
AEG004_961,,,,,,,,,,,,,,,,,
AEG004_962,,,,,,,,,,,,,,,,,
AEG004_963,,,,,,,,,,,,,,,,,
AEG004_964,,,,,,,,,,,,,,,,,
AEG004_965,,,,,,,,,,,,,,,,,
AEG004_966,,,,,,,,,,,,,,,,,
AEG004_967,,,,,,,,,,,,,,,,,
AEG004_973,,,,,,,,,,,,,,,,,
AEG004_980,AET001_018_n.tif,AET000_080_a.tif,AET001_021_a.tif,AET201_090_n.tif,AET001_078_n.tif,AET099_001_1m.tif,,,,,,,,,,,
AEG004_981,AET001_018_n.tif,AET000_080_a.tif,AET001_021_a.tif,AET201_091_n.tif,AET001_078_n.tif,AET099_001_1m.tif,,,,,,,,,,,
AEG004_986,AET003_604_a.tif,AET003_604_n.tif,,,,,,,,,,,,,,,
AEG004_987_ID317,AET003_696_a.tif,AET003_696_n.tif,AET003_696_n.tif,,,,,,,,,,,,,,
AEG004_992_ID01,AET099_404_a.tif,AET700_016_a.tif,AET700_019_a.tif,AET700_016_n.tif,AET700_016_n.tif,AET099_400_n.tif,AET220_266_3m.tif,,,,,,,,,,
AEG004_999_010,AET001_531_a.tif,AET000_080_a.tif,AET001_530_a.tif,AET001_078_n.tif,AET001_531_n.tif,AET210_328_n.tif,AET001_600_n.tif,AET001_531_1m.tif,,,,,,,,,
AEG004_999_011,AET001_532_a.tif,AET000_080_a.tif,AET001_530_a.tif,AET001_078_n.tif,AET001_532_n.tif,AET210_328_n.tif,AET001_600_n.tif,AET001_532_1m.tif,,,,,,,,,
AEG004_999_020,AET001_533_a.tif,AET000_080_a.tif,AET000_534_a.tif,AET001_078_n.tif,AET001_533_n.tif,AET000_534_n.tif,AET001_600_n.tif,AET001_533_1m.tif,,,,,,,,,
AEG004_999_024,,,,,,,,,,,,,,,,,
AEG004_999_200,,,,,,,,,,,,,,,,,
AEG004_999_202,,,,,,,,,,,,,,,,,
AEG004_999_203,,,,,,,,,,,,,,,,,
AEG004_999_224,AET003_531_a.tif,AET000_080_a.tif,AET000_519_a.tif,AET001_078_n.tif,AET003_531_n.tif,AET000_519_n.tif,AET001_600_n.tif,AET099_001_1m.tif,,,,,,,,,
AEG004_999_411,,,,,,,,,,,,,,,,,
AEG004_999_732,,,,,,,,,,,,,,,,,
AEG004_999_809,,,,,,,,,,,,,,,,,
AEG004_999_817,AET001_534_a.tif,AET000_080_a.tif,AET000_519_a.tif,AET001_078_n.tif,AET003_580_n.tif,AET003_580_n.tif,AET001_600_n.tif,AET099_001_1m.tif,,,,,,,,,
AEG006_000_ID10,AET003_270_a.tif,AET000_121_a.tif,AET003_270_n.tif,AET000_121_n.tif,AET240_010_1m.tif,,,,,,,,,,,,
AEG006_000_ID11,AET003_285_a.tif,AET000_123_a.tif,AET003_278_a.tif,AET003_285_n.tif,AET000_123_n.tif,AET003_278_n.tif,AET240_011_1m.tif,,,,,,,,,,
AEG006_000_ID112,AET001_510_a.tif,AET030_189_a.tif,AET030_193_a.tif,AET001_101_a.tif,AET001_107_a.tif,AET700_180_n.tif,AET001_082_n.tif,AET001_116_n.tif,AET001_082_n.tif,AET001_116_n.tif,AET700_180_3m.tif,AET210_990_1m.tif,,,,,
AEG006_000_ID12,AET003_285_a.tif,AET000_123_a.tif,AET003_278_a.tif,AET003_285_n.tif,AET000_123_n.tif,AET003_278_n.tif,AET240_011_1m.tif,,,,,,,,,,
AEG006_000_ID15,AET003_294_a.tif,AET003_294_n.tif,,,,,,,,,,,,,,,
AEG006_000_ID16,AET003_292_a.tif,AET003_293_a.tif,AET003_292_n.tif,AET003_293_n.tif,AET099_001_1m.tif,,,,,,,,,,,,
AEG006_000_ID17,AET003_273_a.tif,AET000_121_a.tif,AET000_411_a.tif,AET003_273_n.tif,AET000_121_n.tif,AET000_411_n.tif,AET240_014_1m.tif,,,,,,,,,,
AEG006_000_ID18,AET030_146_a.tif,AET000_411_a.tif,AET030_146_n.tif,AET000_411_n.tif,AET240_039_1m.tif,,,,,,,,,,,,
AEG006_000_ID19,AET003_287_a.tif,AET003_287_n.tif,,,,,,,,,,,,,,,
AEG006_000_ID202,AET003_289_a.tif,AET030_193_a.tif,AET003_289_n.tif,AET030_062_n.tif,,,,,,,,,,,,,
AEG006_000_ID208,AET030_193_a.tif,AET030_189_a.tif,AET030_189_n.tif,AET000_123_n.tif,AET030_188_n.tif,,,,,,,,,,,,
AEG006_000_ID209,AET030_210_a.tif,AET030_004_a.tif,AET030_210_n.tif,AET030_062_n.tif,AET030_004_n.tif,,,,,,,,,,,,
AEG006_000_ID21,AET003_274_a.tif,AET003_271_a.tif,AET003_275_a.tif,AET003_274_n.tif,AET003_271_n.tif,AET003_275_n.tif,AET240_038_1m.tif,,,,,,,,,,
AEG006_000_ID220,AET003_288_a.tif,AET003_288_m.tif,AET003_288_n.tif,,,,,,,,,,,,,,
AEG006_000_ID221,AET003_271_a.tif,AET001_104_a.tif,AET003_276_n.tif,AET003_278_n.tif,,,,,,,,,,,,,
AEG006_000_ID223,AET030_004_a.tif,AET030_062_a.tif,AET240_069_n.tif,AET030_062_n.tif,,,,,,,,,,,,,
AEG006_000_ID225,AET003_271_a.tif,AET001_104_a.tif,AET003_277_n.tif,AET003_278_n.tif,,,,,,,,,,,,,
AEG006_000_ID226,AET003_286_a.tif,AET003_278_a.tif,AET003_286_n.tif,AET003_278_n.tif,,,,,,,,,,,,,
AEG006_000_ID231,AET030_191_a.tif,AET030_191_n.tif,,,,,,,,,,,,,,,
AEG006_000_ID233,AET030_192_a.tif,AET030_192_m.tif,AET030_192_n.tif,,,,,,,,,,,,,,
AEG006_000_ID236,AET007_481_a.tif,AET007_481_m.tif,AET007_481_n.tif,AET007_470_n.tif,,,,,,,,,,,,,
AEG006_000_ID238,AET007_487_a.tif,AET030_163_n.tif,,,,,,,,,,,,,,,
AEG006_000_ID24,AET003_283_a.tif,AET003_295_a.tif,AET003_296_n.tif,AET003_295_n.tif,AET003_297_n.tif,AET240_109_1m.tif,,,,,,,,,,,
AEG006_000_ID240,AET007_480_a.tif,AET007_480_m.tif,AET007_480_n.tif,,,,,,,,,,,,,,
AEG006_000_ID241,AET003_279_a.tif,AET003_279_n.tif,AET003_280_n.tif,,,,,,,,,,,,,,
AEG006_000_ID246,AET007_488_a.tif,AET007_488_n.tif,,,,,,,,,,,,,,,
AEG006_000_ID247,AET007_489_a.tif,AET007_489_m.tif,AET030_163_n.tif,AET007_489_n.tif,,,,,,,,,,,,,
AEG006_000_ID25,AET003_273_a.tif,AET003_295_a.tif,AET003_273_n.tif,AET003_295_n.tif,AET003_273_1m.tif,,,,,,,,,,,,
AEG006_000_ID250,AET003_281_a.tif,AET030_193_a.tif,AET030_193_a.tif,AET003_281_n.tif,AET030_189_n.tif,AET003_278_n.tif,AET030_061_1m.tif,,,,,,,,,,
AEG006_000_ID251,AET003_271_a.tif,AET003_271_a.tif,AET001_104_a.tif,AET003_282_n.tif,AET003_275_n.tif,AET003_278_n.tif,AET030_056_1m.tif,,,,,,,,,,
AEG006_000_ID252,AET007_482_a.tif,AET007_482_n.tif,AET003_278_n.tif,,,,,,,,,,,,,,
AEG006_000_ID253,AET003_298_a.tif,AET003_298_n.tif,AET003_280_n.tif,,,,,,,,,,,,,,
AEG006_000_ID26,AET003_290_a.tif,AET003_271_a.tif,AET003_278_a.tif,AET003_290_n.tif,AET003_271_n.tif,AET003_278_n.tif,AET240_046_1m.tif,,,,,,,,,,
AEG006_000_ID260,AET030_195_a.tif,AET000_411_a.tif,AET030_125_n.tif,AET000_411_n.tif,AET099_009_1m.tif,,,,,,,,,,,,
AEG006_000_ID27,AET003_271_a.tif,AET030_199_a.tif,AET001_104_a.tif,AET003_271_n.tif,AET030_071_n.tif,AET003_278_n.tif,AET030_061_1m.tif,,,,,,,,,,
AEG006_000_ID29,AET007_486_a.tif,AET007_486_n.tif,AET007_470_n.tif,,,,,,,,,,,,,,
AEG006_000_ID33,AET007_483_a.tif,AET007_484_a.tif,AET007_470_a.tif,AET007_483_n.tif,AET007_484_n.tif,AET007_470_n.tif,AET007_485_1m.tif,,,,,,,,,,
AEG006_000_ID461,AET007_491_a.tif,AET007_492_a.tif,AET007_491_n.tif,AET007_492_n.tif,AET007_470_n.tif,AET007_470_a.tif,,,,,,,,,,,
AEG006_000_ID462,AET003_289_a.tif,AET007_493_a.tif,AET003_289_n.tif,AET007_493_n.tif,AET007_470_n.tif,AET099_003_1m.tif,,,,,,,,,,,
AEG006_000_ID48,AET030_194_a.tif,AET000_411_a.tif,AET030_128_n.tif,AET000_411_n.tif,AET030_113_1m.tif,,,,,,,,,,,,
AEG006_000_ID60,AET007_469_a.tif,AET007_479_n.tif,,,,,,,,,,,,,,,
AEG006_000_ID607,AET003_271_a.tif,AET030_199_a.tif,AET001_104_a.tif,AET003_284_n.tif,AET003_275_n.tif,AET003_278_n.tif,AET030_061_1m.tif,,,,,,,,,,
AEG006_000_ID621,AET007_490_a.tif,AET007_490_n.tif,AET007_470_n.tif,,,,,,,,,,,,,,
AEG006_000_ID921,AET003_271_a.tif,AET001_104_a.tif,AET003_703_n.tif,AET003_278_n.tif,,,,,,,,,,,,,
AEG006_000_ID925,AET003_271_a.tif,AET001_104_a.tif,AET003_702_n.tif,AET003_278_n.tif,,,,,,,,,,,,,
AEG006_013_ID251,AET003_282_a.tif,AET003_282_n.tif,AET003_278_n.tif,,,,,,,,,,,,,,
AEG006_013_ID607,AET003_284_a.tif,AET007_470_a.tif,AET003_284_n.tif,AET007_470_n.tif,,,,,,,,,,,,,
AEG006_014_ID027,AET003_273_a.tif,AET003_299_a.tif,AET003_273_n.tif,AET003_299_n.tif,AET003_273_1m.tif,,,,,,,,,,,,
AEG006_014_ID260,AET007_494_a.tif,AET007_494_n.tif,AET007_470_n.tif,,,,,,,,,,,,,,
AEG006_016_ID001,AET000_408_a.tif,AET000_408_n.tif,,,,,,,,,,,,,,,
AEG006_016_ID024,AET003_283_a.tif,AET003_295_a.tif,AET000_408_a.tif,AET003_296_n.tif,AET003_295_n.tif,AET000_408_n.tif,AET003_297_n.tif,AET030_061_1m.tif,,,,,,,,,
AEG006_016_ID250,AET003_281_a.tif,AET030_193_a.tif,AET000_408_a.tif,AET003_281_n.tif,AET030_189_n.tif,AET000_408_n.tif,AET003_278_n.tif,AET030_061_1m.tif,,,,,,,,,
AEG006_016_ID251,AET003_271_a.tif,AET003_271_a.tif,AET000_408_a.tif,AET003_282_n.tif,AET003_275_n.tif,AET000_408_n.tif,AET003_278_n.tif,AET030_056_1m.tif,,,,,,,,,
AEG006_016_ID607,AET003_271_a.tif,AET030_199_a.tif,AET000_408_a.tif,AET003_284_n.tif,AET003_275_n.tif,AET000_408_n.tif,AET003_278_n.tif,AET030_061_1m.tif,,,,,,,,,
AEG006_020_ID004,AET003_390_a.tif,AET003_390_n.tif,,,,,,,,,,,,,,,
AEG006_020_ID007,AET003_391_a.tif,AET003_391_n.tif,,,,,,,,,,,,,,,
AEG006_020_ID112,AET003_392_a.tif,AET003_392_n.tif,,,,,,,,,,,,,,,
AEG006_020_ID180,AET003_393_a.tif,AET003_436_a.tif,AET000_411_a.tif,AET003_393_n.tif,AET003_436_n.tif,AET000_411_n.tif,AET099_009_1m.tif,,,,,,,,,,
AEG006_020_ID929,AET003_394_a.tif,AET003_394_n.tif,,,,,,,,,,,,,,,
AEG006_020_ID938,AET003_395_a.tif,AET003_396_a.tif,AET003_395_n.tif,AET003_396_n.tif,AET003_397_1m.tif,,,,,,,,,,,,
AEG006_020_ID939,AET003_398_a.tif,AET003_396_a.tif,AET003_398_n.tif,AET003_396_n.tif,AET003_400_1m.tif,,,,,,,,,,,,
AEG006_020_ID940,AET003_399_a.tif,AET003_396_a.tif,AET003_399_n.tif,AET003_396_n.tif,AET003_400_1m.tif,,,,,,,,,,,,
AEG006_020_ID941,AET003_401_a.tif,AET003_396_a.tif,AET003_436_a.tif,AET003_396_n.tif,AET003_396_n.tif,AET003_436_n.tif,AET003_397_1m.tif,,,,,,,,,,
AEG006_020_ID942,AET003_402_a.tif,AET003_401_a.tif,AET003_436_a.tif,AET003_419_n.tif,AET003_396_n.tif,AET003_436_n.tif,AET099_100_3m.tif,,,,,,,,,,
AEG006_020_ID943,AET003_403_a.tif,AET003_401_a.tif,AET003_436_a.tif,AET003_403_n.tif,AET003_396_n.tif,AET003_436_n.tif,AET003_397_1m.tif,,,,,,,,,,
AEG006_021_ID250,AET007_473_a.tif,AET007_473_n.tif,AET007_470_n.tif,,,,,,,,,,,,,,
AEG006_021_ID450,AET007_474_a.tif,AET007_474_n.tif,AET007_470_n.tif,,,,,,,,,,,,,,
AEG006_021_ID453,AET007_469_a.tif,AET007_475_n.tif,AET007_470_n.tif,,,,,,,,,,,,,,
AEG006_021_ID457,AET007_469_a.tif,AET007_476_n.tif,AET007_470_n.tif,,,,,,,,,,,,,,
AEG006_030,AET003_330_a.tif,AET003_330_m.tif,AET003_330_n.tif,,,,,,,,,,,,,,
AEG006_030_ID001,SYSTEX_Dummy.tif,,,,,,,,,,,,,,,,
AEG006_030_ID003,AET003_380_a.tif,,,,,,,,,,,,,,,,
AEG006_030_ID010,AET003_331_a.tif,AET003_331_n.tif,AET003_379_n.tif,,,,,,,,,,,,,,
AEG006_030_ID022,AET003_369_a.tif,AET030_038_a.tif,AET003_369_n.tif,AET030_038_n.tif,AET099_009_1m.tif,,,,,,,,,,,,
AEG006_030_ID040,AET003_355_a.tif,AET003_355_n.tif,,,,,,,,,,,,,,,
AEG006_030_ID043,AET003_331_a.tif,AET003_358_a.tif,AET003_331_n.tif,AET003_358_n.tif,AET003_358_1m.tif,,,,,,,,,,,,
AEG006_030_ID045,AET003_340_a.tif,AET003_342_a.tif,AET003_331_a.tif,AET003_340_n.tif,AET003_342_n.tif,AET003_331_n.tif,AET003_378_1m.tif,,,,,,,,,,
AEG006_030_ID053,,,,,,,,,,,,,,,,,
AEG006_030_ID055,AET003_362_a.tif,AET003_364_a.tif,AET003_363_a.tif,AET003_362_n.tif,AET003_362_n.tif,AET003_363_n.tif,AET003_362_1m.tif,,,,,,,,,,
AEG006_030_ID065,AET003_366_a.tif,AET003_366_n.tif,,,,,,,,,,,,,,,
AEG006_030_ID070,AET003_357_a.tif,AET003_367_a.tif,AET003_357_n.tif,AET003_367_n.tif,AET003_357_1m.tif,,,,,,,,,,,,
AEG006_030_ID206,,,,,,,,,,,,,,,,,
AEG006_030_ID210,AET003_334_a.tif,AET003_334_m.tif,AET003_334_n.tif,,,,,,,,,,,,,,
AEG006_030_ID213,AET003_335_a.tif,AET003_376_a.tif,AET003_335_n.tif,AET003_336_n.tif,,,,,,,,,,,,,
AEG006_030_ID214,AET030_006_a.tif,AET030_006_n.tif,AET030_062_n.tif,,,,,,,,,,,,,,
AEG006_030_ID215,AET003_338_a.tif,AET003_338_m.tif,AET003_338_n.tif,,,,,,,,,,,,,,
AEG006_030_ID216,AET003_331_a.tif,AET003_377_a.tif,AET003_377_n.tif,AET003_377_n.tif,,,,,,,,,,,,,
AEG006_030_ID226,AET003_363_a.tif,AET003_348_n.tif,AET030_062_n.tif,,,,,,,,,,,,,,
AEG006_030_ID300,AET003_331_a.tif,AET003_351_a.tif,AET003_351_n.tif,AET003_351_n.tif,AET003_379_n.tif,,,,,,,,,,,,
AEG006_030_ID301,AET003_331_a.tif,AET003_352_a.tif,AET003_352_n.tif,AET003_352_n.tif,AET003_379_n.tif,,,,,,,,,,,,
AEG006_030_ID304,AET003_371_a.tif,AET003_376_a.tif,AET003_351_n.tif,AET003_379_n.tif,,,,,,,,,,,,,
AEG006_030_ID309,AET003_363_a.tif,AET003_375_n.tif,AET003_363_n.tif,,,,,,,,,,,,,,
AEG006_030_ID311,,,,,,,,,,,,,,,,,
AEG006_030_ID451,AET003_345_a.tif,AET003_343_a.tif,AET003_344_a.tif,AET003_340_a.tif,AET003_342_a.tif,AET003_345_n.tif,AET003_343_n.tif,AET003_344_n.tif,AET003_340_n.tif,AET003_342_n.tif,AET003_345_3m.tif,AET003_378_1m.tif,,,,,
AEG006_030_ID750,AET003_372_a.tif,AET003_372_n.tif,AET003_379_n.tif,,,,,,,,,,,,,,
AEG006_030_ID751,AET003_363_a.tif,AET003_353_n.tif,AET003_363_n.tif,,,,,,,,,,,,,,
AEG006_030_ID752,AET003_363_a.tif,AET003_354_n.tif,AET003_363_n.tif,,,,,,,,,,,,,,
AEG006_030_ID754,AET003_363_a.tif,AET003_356_n.tif,AET030_062_n.tif,,,,,,,,,,,,,,
AEG006_030_ID755,AET003_373_a.tif,AET003_373_n.tif,,,,,,,,,,,,,,,
AEG006_030_ID758,AET003_361_a.tif,AET003_361_n.tif,,,,,,,,,,,,,,,
AEG006_065_ID01,AET003_363_a.tif,AET003_353_n.tif,AET030_062_n.tif,,,,,,,,,,,,,,
AEG006_065_ID02,AET003_363_a.tif,AET003_354_n.tif,AET030_062_n.tif,,,,,,,,,,,,,,
AEG006_072_ID225,AET007_469_a.tif,AET007_470_a.tif,AET007_471_n.tif,AET007_470_n.tif,,,,,,,,,,,,,
AEG006_072_ID226,AET007_472_a.tif,AET007_470_a.tif,AET007_472_n.tif,AET007_470_n.tif,,,,,,,,,,,,,
AEG006_073_ID232,AET007_477_a.tif,AET007_477_n.tif,,,,,,,,,,,,,,,
AEG006_073_ID234,AET007_478_a.tif,AET007_478_n.tif,,,,,,,,,,,,,,,
AEG006_078_ID230,AET030_198_a.tif,AET030_198_n.tif,,,,,,,,,,,,,,,
AEG006_078_ID462,AET003_315_a.tif,AET007_493_a.tif,AET003_315_n.tif,AET007_493_n.tif,AET007_470_n.tif,AET099_003_1m.tif,,,,,,,,,,,
AEG006_100_ID001,AET003_246_a.tif,AET000_080_a.tif,AET003_246_n.tif,AET000_140_n.tif,AET030_062_n.tif,AET000_145_1m.tif,,,,,,,,,,,
AEG006_100_ID002,AET003_235_a.tif,AET000_080_a.tif,AET003_235_n.tif,AET001_078_n.tif,AET030_062_n.tif,AET000_145_1m.tif,,,,,,,,,,,
AEG006_100_ID003,AET003_236_a.tif,AET000_080_a.tif,AET030_062_n.tif,AET000_140_n.tif,AET003_236_n.tif,AET000_145_1m.tif,,,,,,,,,,,
AEG006_100_ID004,,,,,,,,,,,,,,,,,
AEG006_100_ID005,AET003_231_n.tif,AET000_080_a.tif,AET030_293_a.tif,AET030_220_n.tif,AET000_140_n.tif,AET000_145_1m.tif,,,,,,,,,,,
AEG006_100_ID006,AET003_232_n.tif,AET000_080_a.tif,AET030_293_a.tif,AET030_220_n.tif,AET000_140_n.tif,AET000_145_1m.tif,,,,,,,,,,,
AEG006_100_ID007,,,,,,,,,,,,,,,,,
AEG006_100_ID008,AET003_247_a.tif,AET000_080_a.tif,AET000_080_a.tif,AET000_140_n.tif,AET030_062_n.tif,AET001_078_n.tif,AET220_023_n.tif,AET000_145_1m.tif,,,,,,,,,
AEG006_100_ID014,AET003_248_a.tif,AET000_080_a.tif,AET000_080_a.tif,AET001_078_n.tif,AET003_240_n.tif,AET001_078_n.tif,AET220_999_n.tif,AET003_240_1m.tif,,,,,,,,,
AEG006_100_ID201,AET000_080_a.tif,AET003_241_a.tif,AET003_241_n.tif,AET001_078_n.tif,AET220_999_n.tif,,,,,,,,,,,,
